filename,categories,sub_categories,IdMappings-bindata,IdMappings-borderfills,IdMappings-bullets,IdMappings-charshapes,IdMappings-cn-fonts,IdMappings-en-fonts,IdMappings-jp-fonts,IdMappings-ko-fonts,IdMappings-memoshapes,IdMappings-numberings,IdMappings-other-fonts,IdMappings-parashapes,IdMappings-styles,IdMappings-symbol-fonts,IdMappings-tabdefs,IdMappings-user-fonts,Style-local-name,PageDef-attr,PageDef-bookbinding,PageDef-bookbinding-offset,PageDef-bottom-offset,PageDef-footer-offset,PageDef-header-offset,PageDef-height,PageDef-left-offset,PageDef-orientation,PageDef-right-offset,PageDef-top-offset,PageDef-width,DocumentProperties-character-unit-loc-in-paragraph,DocumentProperties-endnote-startnum,DocumentProperties-footnote-startnum,DocumentProperties-list-id,DocumentProperties-math-startnum,DocumentProperties-page-startnum,DocumentProperties-paragraph-id,DocumentProperties-picture-startnum,DocumentProperties-section-count,DocumentProperties-table-startnum,FaceName-enname,FaceName-koname,PageBorderFill-borderfill-id,PageBorderFill-fill,PageBorderFill-flags,PageBorderFill-include-footer,PageBorderFill-include-header,PageBorderFill-margin-bottom,PageBorderFill-margin-left,PageBorderFill-margin-right,PageBorderFill-margin-top,PageBorderFill-relative-to,Numbering-align,Numbering-auto-indent,Numbering-auto-width,Numbering-charshape-id,Numbering-flags,Numbering-numbering-format,Numbering-space,Numbering-space-type,Numbering-starting-number,Numbering-unknown,Numbering-width-correction
"[21-473](보도자료)다자외교조정관,아프리카3개국(민주콩고·콩고·가나)방문예정.hwp.xml",7.0,-1.0,2.0,14.0,1.0,43.0,7.0,9.0,7.0,7.0,0.0,1.0,7.0,32.0,15.0,7.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,3401.0,4818.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,3.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,-0.7005765122400178,-0.6773732706636375,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"[21-476](보도자료)국립외교원,응웬부뚱주한베트남대사초청간담회개최(사전).hwp.xml",7.0,-1.0,2.0,14.0,0.0,41.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,30.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,98.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-477](보도자료)제2차한-환인도양연합[IORA]파트너십세미나개최예정.hwp.xml,7.0,-1.0,2.0,15.0,1.0,55.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,38.0,15.0,7.0,5.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,1854.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,129.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-479](보도자료)긴급여권발급제도개선.hwp.xml,7.0,-1.0,7.0,31.0,0.0,99.0,8.0,10.0,8.0,8.0,0.0,1.0,8.0,46.0,15.0,8.0,4.0,8.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,1.0,-0.6190909119001522,-0.6115378802651193,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-480](보도자료)5.18민주화운동관련미측기록물추가비밀해제.hwp.xml,7.0,-1.0,2.0,14.0,0.0,33.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,26.0,15.0,7.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,1417.0,1417.0,2834.0,84188.0,5669.0,1.0,5669.0,5669.0,59528.0,207.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-481](보도자료)이스라엘과백신교환을통해화이자백신70만회분조기공급.hwp.xml,7.0,-1.0,2.0,14.0,0.0,114.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,69.0,18.0,8.0,6.0,7.0,-0.2754660530490082,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,98.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,-0.6552801383134553,-0.6329113943805028,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-482](보도자료)'한-아세안대화(ROK-ASEANDialogue)'개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,70.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,39.0,15.0,7.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2354.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,11.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-483](보도자료)국민외교센터(양재)이용신청누리집개설.hwp.xml,7.0,-1.0,2.0,15.0,0.0,71.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,34.0,17.0,8.0,4.0,7.0,-0.4741454689299754,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,256.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.6907619729633576,-0.652989902445532,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"[21-484](보도자료)최종건차관,미(美)의회코리아스터디그룹대표단과오찬.hwp.xml",7.0,-1.0,10.0,24.0,0.0,52.0,9.0,11.0,9.0,9.0,0.0,1.0,8.0,49.0,15.0,9.0,6.0,8.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,1.0,-0.6421366117494484,-0.6247678616685941,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-485](보도자료)관계부처합동제38차국제개발협력위원회개최.hwp.xml,7.0,-1.0,20.0,136.0,0.0,273.0,12.0,13.0,12.0,12.0,0.0,1.0,11.0,212.0,31.0,12.0,7.0,11.0,0.44726456544301046,0.0,0.0,0.0,2835.0,2835.0,2835.0,84188.0,5669.0,1.0,5669.0,2835.0,59528.0,8.0,1.0,1.0,219.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5468013275965339,0.8506470826658309,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-486](보도자료)한-아프리카연합(AU)집행위원장통화결과.hwp.xml,7.0,-1.0,2.0,14.0,0.0,30.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,35.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,20.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-487](보도자료)일본군위안부피해자문제관련민관회의개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,33.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,28.0,15.0,8.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,-0.6907619729633576,-0.652989902445532,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-488](보도자료)다자조정관민주콩고방문결과.hwp.xml,7.0,-1.0,2.0,14.0,1.0,71.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,46.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,3401.0,4818.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,27.0,1.0,1.0,0.0,1.0,1.0,33.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-489](보도자료)한미북핵수석대표유선협의(7.8.)결과.hwp.xml,7.0,-1.0,2.0,14.0,0.0,25.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,22.0,15.0,7.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,55.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-490](보도자료)아이티대통령총격피살관련대변인논평.hwp.xml,7.0,-1.0,2.0,14.0,0.0,26.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,23.0,15.0,6.0,3.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,57.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-491](보도자료)2021한중일발달장애미술작가특별전.hwp.xml,7.0,-1.0,2.0,14.0,0.0,51.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,33.0,15.0,8.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,37.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,-0.7098461029653168,-0.6757279138651824,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"[21-492](보도자료)IAEA후쿠시마원전오염수국제검증,우리측전문가참여.hwp.xml",7.0,-1.0,2.0,15.0,0.0,51.0,6.0,8.0,6.0,7.0,0.0,1.0,6.0,43.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.707126540858516,-0.6773732706636375,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-493](보도자료)다자외교조정관콩고공화국방문결과.hwp.xml,7.0,-1.0,2.0,14.0,1.0,47.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,32.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,3401.0,4818.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,146.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-494](보도자료)제2차한-IORA파트너십세미나개최.hwp.xml,7.0,-1.0,2.0,15.0,0.0,43.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,33.0,15.0,8.0,5.0,7.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,130.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.7062568182069163,-0.6718914353795424,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-495](보도자료)정부합동농업협력사절단콜롬비아및코스타리카_방문결과.hwp.xml,7.0,-1.0,2.0,13.0,0.0,49.0,7.0,10.0,7.0,7.0,0.0,1.0,6.0,40.0,18.0,7.0,3.0,6.0,-0.47058704018919933,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,19.0,1.0,1.0,0.0,1.0,1.0,23.0,1.0,1.0,1.0,-0.7123365440328975,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-496](보도자료)한일북미국장회의개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,23.0,7.0,9.0,7.0,7.0,0.0,1.0,7.0,25.0,15.0,7.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,1417.0,1417.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,85.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,-0.7005765122400178,-0.6773732706636375,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-497](보도자료)제2차한-콜롬비아문화공동위개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,49.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,44.0,15.0,8.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,354.0,6166.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,2.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,-0.6907619729633576,-0.652989902445532,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-498](보도자료)한-체코외교장관통화결과.hwp.xml,7.0,-1.0,2.0,14.0,0.0,25.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,28.0,15.0,7.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,7086.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,129.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"[21-499](보도자료)최종건1차관,이임주한그리스대사면담.hwp.xml",7.0,-1.0,3.0,24.0,0.0,40.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,37.0,15.0,7.0,8.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-500](보도자료)외교부인사.hwp.xml,7.0,-1.0,2.0,15.0,0.0,28.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,32.0,15.0,6.0,5.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,12.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-502](보도자료)다자조정관가나방문.hwp.xml,7.0,-1.0,3.0,14.0,1.0,79.0,7.0,9.0,7.0,7.0,0.0,1.0,7.0,46.0,15.0,7.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,3401.0,4818.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.7005765122400178,-0.6773732706636375,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-504](보도자료)제43차여권정책심의위원회여권사용정책분과위개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,43.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,34.0,15.0,8.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,27.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,-0.6907619729633576,-0.652989902445532,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-505](보도자료)2021년일본방위백서에대한외교부대변인논평.hwp.xml,7.0,-1.0,2.0,14.0,1.0,36.0,10.0,13.0,10.0,10.0,0.0,1.0,9.0,24.0,20.0,9.0,3.0,9.0,-0.3279748515120686,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8929680825822717,0.6961160312696265,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-506](보도자료)한-메콩고위관리회의(SOM)화상회의개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,31.0,7.0,9.0,7.0,7.0,0.0,1.0,6.0,29.0,15.0,7.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7367657386533212,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-507](보도자료)제47차인권이사회에서우리정부가주도한'신기술과인권'결의채택.hwp.xml,7.0,-1.0,2.0,14.0,0.0,36.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,37.0,15.0,8.0,4.0,7.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,4251.0,59528.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.6907619729633576,-0.652989902445532,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-508](보도자료)주요20개국협의체(G20)제2차셰르파회의결과.hwp.xml,7.0,-1.0,18.0,38.0,1.0,142.0,10.0,13.0,10.0,10.0,0.0,1.0,8.0,57.0,16.0,9.0,8.0,8.0,-0.4618450549560562,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,5.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,1.0,-0.3737644180777767,-0.3585774510061234,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-509](보도자료)전국가·지역해외여행에대한특별여행주의보연장(6차).hwp.xml,7.0,-1.0,2.0,14.0,0.0,42.0,7.0,9.0,7.0,7.0,0.0,1.0,7.0,33.0,15.0,7.0,5.0,7.0,-0.4915297308071615,0.0,0.0,0.0,1417.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,1417.0,59528.0,40.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,-0.7005765122400178,-0.6773732706636375,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-510](보도자료)장관-재외공관장간대화개최.hwp.xml,7.0,-1.0,2.0,14.0,0.0,59.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,37.0,17.0,8.0,5.0,7.0,-0.4306418538784905,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,1.0,-0.7231666246688265,-0.6849405100918029,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"[21-512](보도자료)정부,인도네시아에코로나19대응물품지원.hwp.xml",7.0,-1.0,2.0,14.0,0.0,22.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,26.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,1854.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,85.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-513](보도자료)원전오염수대응관련관계차관회의.hwp.xml,7.0,-1.0,2.0,15.0,0.0,38.0,5.0,6.0,5.0,6.0,0.0,1.0,5.0,34.0,22.0,5.0,3.0,5.0,-0.2731492284612512,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5668.0,1.0,5668.0,2834.0,59528.0,6.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7617191937180714,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
"[21-519](보도자료)최종건1차관,제8차한미일외교차관협의회참석.hwp.xml",7.0,-1.0,2.0,14.0,0.0,30.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,24.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,161.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-520](보도자료)「제7차한-호주경제공동위원회」개최.hwp.xml,7.0,-1.0,2.0,25.0,0.0,131.0,11.0,14.0,11.0,11.0,0.0,1.0,10.0,85.0,16.0,11.0,7.0,10.0,-0.321843466265082,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,53.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,-0.4148109319920155,-0.5520687019642239,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-521](보도자료)한-칠레외교장관회담개최결과.hwp.xml,7.0,-1.0,2.0,14.0,0.0,61.0,6.0,8.0,6.0,7.0,0.0,1.0,6.0,34.0,15.0,6.0,5.0,6.0,-0.4897417774232429,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,164.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,-0.7602573691381332,-0.6987467847790205,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-522](보도자료)더많은청년들의국제기구진출외교부가지원합니다(소외계층및군복무자등에대한국제기구진출문호확대).hwp.xml,7.0,-1.0,2.0,14.0,0.0,46.0,8.0,10.0,8.0,8.0,0.0,1.0,7.0,32.0,16.0,8.0,4.0,7.0,-0.4821739202121657,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,6.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7231666246688265,-0.6849405100918029,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
[21-523](보도자료)정의용외교장관-셔먼미국무부부장관접견결과.hwp.xml,7.0,-1.0,2.0,14.0,0.0,34.0,6.0,8.0,6.0,6.0,0.0,1.0,6.0,27.0,15.0,6.0,4.0,6.0,-0.4915297308071615,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,5669.0,1.0,5669.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,-0.7405836830560288,-0.7379633614224146,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
